timems,voltage
46,0.0072509765625
201,0.0
355,0.0
511,0.005035400390625
665,0.001812744140625
820,0.003826904296875
975,0.00201416015625
1130,0.0024169921875
1286,0.003021240234375
1437,0.003424072265625
1591,0.003826904296875
1743,0.004431152343749999
1898,0.005035400390625
2054,0.00523681640625
2206,0.00604248046875
2359,0.0064453125
2515,0.007049560546875
2669,0.0072509765625
2824,0.00765380859375
2981,0.008258056640624998
3137,0.007855224609374999
3292,0.00845947265625
3447,0.008660888671875
3603,0.008862304687499998
3755,0.009265136718749998
3911,0.009466552734375
4066,0.009869384765624998
4219,0.009063720703125
4375,0.010675048828125
4527,0.009466552734375
4681,0.009667968749999998
4838,0.009869384765624998
4992,0.010272216796875
5150,0.011077880859375
5304,0.010272216796875
5461,0.0104736328125
5616,0.01087646484375
5768,0.010272216796875
5923,0.011279296875
6080,0.011279296875
6234,0.01087646484375
6390,0.01087646484375
6543,0.010675048828125
6698,0.01168212890625
6856,0.011077880859375
7013,0.011480712890625
7168,0.011883544921875
7322,0.011279296875
7480,0.011279296875
7632,0.01168212890625
7787,0.011883544921875
7942,0.011480712890625
8096,0.0120849609375
8252,0.012286376953125
8407,0.0120849609375
8561,0.0120849609375
8718,0.0120849609375
8872,0.0120849609375
9029,0.0120849609375
9182,0.01248779296875
9335,0.01248779296875
9488,0.012689208984375
9642,0.013092041015625
9800,0.01248779296875
9971,0.013092041015625
10147,0.013092041015625
10318,0.012689208984375
10510,0.012689208984375
10681,0.0136962890625
10834,0.0136962890625
10989,0.01329345703125
11158,0.013092041015625
11314,0.01651611328125
11495,0.0136962890625
11662,0.0136962890625
11831,0.013494873046875
11999,0.01409912109375
12153,0.013897705078125
12309,0.014300537109375
12461,0.0136962890625
12622,0.01409912109375
12785,0.014300537109375
12938,0.01409912109375
13094,0.014300537109375
13248,0.014300537109375
13401,0.014300537109375
13557,0.014300537109375
13711,0.017724609375
13866,0.014703369140625
14022,0.014703369140625
14177,0.014501953125
14332,0.0136962890625
14486,0.014501953125
14637,0.0153076171875
14791,0.014300537109375
14944,0.014703369140625
15098,0.015106201171875
15252,0.015106201171875
15406,0.017120361328125
15559,0.015106201171875
15713,0.01409912109375
15868,0.015106201171875
16024,0.014501953125
16179,0.01651611328125
16325,0.015106201171875
16466,0.013494873046875
16607,0.0153076171875
16749,0.015509033203125
16890,0.015509033203125
17046,0.015509033203125
17189,0.015106201171875
17337,0.015106201171875
17490,0.015509033203125
17651,0.015509033203125
17821,0.01571044921875
17985,0.015911865234375
18157,0.015509033203125
18329,0.01571044921875
18479,0.0153076171875
18637,0.015106201171875
18791,0.015509033203125
18965,0.01571044921875
19117,0.0153076171875
19274,0.01571044921875
19451,0.015509033203125
19627,0.0153076171875
19777,0.014703369140625
19933,0.016717529296875
20088,0.01571044921875
20244,0.01490478515625
20404,0.015106201171875
20559,0.015106201171875
20712,0.015106201171875
20868,0.016314697265625
21022,0.01571044921875
21178,0.015509033203125
21331,0.015911865234375
21486,0.01611328125
21630,0.01611328125
21794,0.01611328125
21957,0.01611328125
22125,0.01611328125
22277,0.01893310546875
22409,0.015911865234375
22564,0.01571044921875
22718,0.01611328125
22859,0.0153076171875
