timems,voltage
51,0.001007080078125
206,0.00040283203125
361,0.00040283203125
516,0.0008056640625
671,0.0
824,0.0008056640625
979,0.0008056640625
1132,0.0006042480468749999
1288,0.002618408203125
1441,0.0006042480468749999
1596,0.001007080078125
1751,0.0008056640625
1904,0.00040283203125
2061,0.0008056640625
2216,0.00120849609375
2371,0.001007080078125
2526,0.0006042480468749999
2681,0.001007080078125
2839,0.0008056640625
2990,0.001007080078125
3149,0.00120849609375
3305,0.001007080078125
3459,0.001409912109375
3613,0.00120849609375
3766,0.001007080078125
3919,0.00120849609375
4074,0.00120849609375
4228,0.001007080078125
4383,0.00120849609375
4536,0.001409912109375
4690,0.001409912109375
4846,0.001007080078125
5001,0.001611328125
5155,0.001409912109375
5309,0.001409912109375
5464,0.001409912109375
5619,0.001409912109375
5775,0.00120849609375
5928,0.001409912109375
6081,0.001409912109375
6239,0.00120849609375
6389,0.00120849609375
6545,0.00120849609375
6699,0.001611328125
6853,0.001611328125
7007,0.001409912109375
7161,0.001812744140625
7316,0.001611328125
7472,0.001611328125
7628,0.001611328125
7783,0.001812744140625
7936,0.001812744140625
8092,0.002215576171875
8248,0.001812744140625
8403,0.001611328125
8559,0.00201416015625
8712,0.00201416015625
8866,0.001611328125
9022,0.001812744140625
9176,0.001812744140625
9330,0.001611328125
9486,0.001812744140625
9638,0.00201416015625
9793,0.00201416015625
9950,0.002215576171875
10104,0.001611328125
10259,0.001812744140625
10412,0.002215576171875
10568,0.002215576171875
10720,0.002215576171875
10878,0.001812744140625
11033,0.001812744140625
11186,0.001812744140625
11341,0.00201416015625
11495,0.0024169921875
11650,0.0024169921875
11805,0.002618408203125
11956,0.002215576171875
12112,0.0024169921875
12269,0.002215576171875
12422,0.00201416015625
12575,0.0024169921875
12732,0.002215576171875
12885,0.0024169921875
13042,0.002215576171875
13197,0.002215576171875
13351,0.0024169921875
13507,0.0024169921875
13663,0.002618408203125
13820,0.0024169921875
13972,0.002618408203125
14128,0.002215576171875
14282,0.002618408203125
14440,0.002215576171875
14593,0.002618408203125
14749,0.003021240234375
14903,0.0024169921875
15059,0.002215576171875
15214,0.00281982421875
15368,0.002215576171875
15521,0.00281982421875
15680,0.002618408203125
15830,0.003021240234375
15985,0.00281982421875
16138,0.0024169921875
16294,0.002618408203125
16449,0.0024169921875
16605,0.00281982421875
16759,0.002618408203125
16915,0.00281982421875
17070,0.00281982421875
17224,0.0024169921875
17380,0.0024169921875
17535,0.00281982421875
17688,0.00281982421875
17842,0.00322265625
17998,0.005035400390625
18153,0.00281982421875
18307,0.00281982421875
18462,0.00281982421875
18616,0.00322265625
18770,0.00281982421875
18925,0.00362548828125
19080,0.003021240234375
19233,0.003021240234375
19388,0.00281982421875
19544,0.00362548828125
19699,0.003021240234375
19854,0.003021240234375
20009,0.003021240234375
20166,0.003021240234375
20319,0.00322265625
20474,0.00322265625
20629,0.00281982421875
20782,0.003021240234375
20937,0.00281982421875
21091,0.003424072265625
21247,0.00322265625
21403,0.003424072265625
21558,0.003424072265625
21713,0.003424072265625
21868,0.003021240234375
22022,0.00322265625
22177,0.003021240234375
22331,0.003021240234375
22485,0.00322265625
22638,0.003424072265625
22791,0.003424072265625
22946,0.003424072265625
23101,0.003826904296875
23255,0.003826904296875
23410,0.00322265625
23566,0.003424072265625
23718,0.003424072265625
23871,0.00362548828125
24026,0.00362548828125
24181,0.00322265625
24334,0.0040283203125
24486,0.003826904296875
24641,0.003826904296875
24798,0.003826904296875
24949,0.0040283203125
25107,0.003826904296875
25262,0.003424072265625
25415,0.003826904296875
25568,0.00362548828125
25725,0.003826904296875
25881,0.00362548828125
26036,0.0040283203125
26190,0.003424072265625
26344,0.0040283203125
26499,0.0040283203125
26655,0.00362548828125
26809,0.0040283203125
26963,0.004229736328125
27119,0.003826904296875
27277,0.00362548828125
27430,0.003826904296875
27583,0.003826904296875
27737,0.0040283203125
27891,0.0064453125
28047,0.0040283203125
28199,0.003826904296875
28354,0.0040283203125
28509,0.004229736328125
28664,0.0040283203125
28816,0.004229736328125
28972,0.0040283203125
29128,0.004833984374999999
29280,0.0040283203125
29437,0.0040283203125
29592,0.004229736328125
29747,0.004431152343749999
29900,0.004632568359374999
30055,0.004229736328125
30208,0.00362548828125
30364,0.004229736328125
30517,0.004229736328125
30671,0.004632568359374999
30827,0.004632568359374999
30979,0.004833984374999999
31134,0.0040283203125
31290,0.004431152343749999
31445,0.004833984374999999
31600,0.004431152343749999
31758,0.0040283203125
31913,0.004431152343749999
32066,0.004833984374999999
32223,0.004632568359374999
32377,0.004431152343749999
32532,0.004431152343749999
32687,0.004431152343749999
32844,0.004632568359374999
32996,0.004833984374999999
33151,0.00523681640625
33305,0.004632568359374999
33457,0.004833984374999999
33613,0.004833984374999999
33768,0.004833984374999999
33920,0.00523681640625
34077,0.004833984374999999
34230,0.004632568359374999
34384,0.00523681640625
34541,0.005035400390625
34695,0.00523681640625
34849,0.004833984374999999
35005,0.004833984374999999
35159,0.005035400390625
35313,0.005035400390625
35469,0.004833984374999999
35626,0.0064453125
35783,0.004431152343749999
35938,0.005438232421875
36094,0.00523681640625
36248,0.005438232421875
36401,0.005035400390625
36554,0.004632568359374999
36709,0.004431152343749999
36864,0.005035400390625
37019,0.005035400390625
37172,0.005035400390625
37326,0.00523681640625
37481,0.005438232421875
37636,0.005035400390625
37792,0.004833984374999999
37944,0.005035400390625
38098,0.00523681640625
38254,0.004632568359374999
38409,0.005438232421875
38563,0.005035400390625
38717,0.00523681640625
38871,0.005035400390625
39026,0.0056396484375
39182,0.005035400390625
39336,0.005035400390625
39489,0.00523681640625
39643,0.005438232421875
39798,0.005035400390625
39951,0.005438232421875
40105,0.005438232421875
40258,0.005841064453124999
40413,0.005438232421875
40567,0.005438232421875
40721,0.005438232421875
40878,0.005438232421875
41032,0.0056396484375
41188,0.005035400390625
41343,0.005438232421875
41497,0.00523681640625
41651,0.0056396484375
41807,0.005438232421875
41960,0.005841064453124999
42115,0.005841064453124999
42270,0.0056396484375
42425,0.0056396484375
42580,0.005438232421875
42735,0.00604248046875
42892,0.0056396484375
43046,0.004833984374999999
43199,0.005841064453124999
43355,0.00604248046875
43510,0.005438232421875
43665,0.005841064453124999
43821,0.005841064453124999
43973,0.005438232421875
44129,0.00604248046875
44284,0.00604248046875
44437,0.005841064453124999
44592,0.005438232421875
44749,0.0056396484375
44903,0.008056640625
45057,0.0056396484375
45210,0.0056396484375
45365,0.0056396484375
45519,0.0056396484375
45678,0.005841064453124999
45828,0.008056640625
45983,0.00604248046875
46140,0.005841064453124999
46291,0.0056396484375
46447,0.005438232421875
46603,0.005841064453124999
46758,0.0056396484375
46910,0.00604248046875
47065,0.0064453125
47221,0.005841064453124999
47375,0.00604248046875
47529,0.0056396484375
47684,0.00604248046875
47838,0.0056396484375
47992,0.005841064453124999
48145,0.00604248046875
48301,0.005841064453124999
48455,0.0064453125
48607,0.005841064453124999
48762,0.00604248046875
48915,0.006243896484375
49071,0.00604248046875
49226,0.0064453125
49380,0.005841064453124999
49534,0.005841064453124999
49690,0.00604248046875
49843,0.006243896484375
49999,0.006646728515625
50157,0.00604248046875
50309,0.005841064453124999
50463,0.00604248046875
50620,0.0064453125
50773,0.006646728515625
50927,0.0064453125
51082,0.00604248046875
51237,0.0064453125
51392,0.00604248046875
51549,0.007049560546875
