timems,voltage
52,0.011883544921875
205,0.0120849609375
360,0.012286376953125
514,0.012286376953125
669,0.0120849609375
823,0.011883544921875
978,0.0120849609375
1133,0.01329345703125
1288,0.011077880859375
1447,0.011883544921875
1612,0.0120849609375
1768,0.01248779296875
1922,0.012286376953125
2077,0.01812744140625
2230,0.013494873046875
2384,0.01248779296875
2538,0.01248779296875
2697,0.013092041015625
2852,0.01248779296875
3005,0.012890625
3161,0.01409912109375
3315,0.01409912109375
3468,0.013092041015625
3624,0.013494873046875
3776,0.014501953125
3928,0.014501953125
4085,0.013897705078125
4239,0.013897705078125
4392,0.014501953125
4547,0.014703369140625
4701,0.0136962890625
4856,0.014300537109375
5012,0.014703369140625
5167,0.013897705078125
5321,0.01490478515625
5479,0.014703369140625
5636,0.01248779296875
5790,0.021551513671875
5943,0.015509033203125
6098,0.015509033203125
6251,0.0153076171875
6409,0.014703369140625
6563,0.015509033203125
6719,0.015106201171875
6874,0.015509033203125
7029,0.01611328125
7185,0.0153076171875
7339,0.01571044921875
7493,0.01611328125
7650,0.01651611328125
7805,0.015509033203125
7961,0.017120361328125
8119,0.015911865234375
8273,0.017120361328125
8429,0.0169189453125
8584,0.01611328125
8735,0.01490478515625
8890,0.016717529296875
9048,0.01732177734375
9201,0.01611328125
9355,0.017523193359375
9510,0.01651611328125
9664,0.0169189453125
9818,0.0169189453125
9972,0.0169189453125
10126,0.017724609375
10281,0.017926025390625
10436,0.016314697265625
10590,0.017523193359375
10746,0.019134521484375
10903,0.017120361328125
11056,0.01732177734375
11211,0.0185302734375
11367,0.01651611328125
11519,0.017523193359375
11672,0.017523193359375
11827,0.019134521484375
11982,0.01732177734375
12137,0.017523193359375
12292,0.017523193359375
12445,0.01812744140625
12602,0.01732177734375
12756,0.01732177734375
12909,0.018328857421875
13064,0.017724609375
13218,0.017523193359375
13372,0.017926025390625
13527,0.019134521484375
13683,0.01812744140625
13836,0.017926025390625
13992,0.018328857421875
14148,0.017724609375
14301,0.018328857421875
14457,0.018731689453125
14615,0.019134521484375
14770,0.018328857421875
14922,0.0185302734375
15077,0.0193359375
15234,0.017926025390625
15389,0.018731689453125
15545,0.019134521484375
15700,0.02457275390625
15855,0.01893310546875
16010,0.018731689453125
16165,0.0185302734375
16320,0.0185302734375
16474,0.019134521484375
16632,0.01973876953125
16788,0.018731689453125
16941,0.019940185546875
17096,0.0185302734375
17250,0.018731689453125
17403,0.01893310546875
17560,0.019134521484375
17714,0.017926025390625
17867,0.0193359375
18022,0.019134521484375
18177,0.02054443359375
18330,0.0193359375
18487,0.01893310546875
18640,0.019134521484375
18794,0.0201416015625
18950,0.019134521484375
19104,0.019134521484375
19256,0.020343017578125
19411,0.01973876953125
19564,0.025579833984375
19719,0.019134521484375
19872,0.018731689453125
20028,0.019537353515625
20184,0.0193359375
20337,0.02054443359375
20495,0.019940185546875
20647,0.019537353515625
20800,0.018731689453125
20957,0.019940185546875
21113,0.01973876953125
21265,0.0201416015625
21422,0.01973876953125
21575,0.020343017578125
21730,0.021551513671875
21884,0.01893310546875
22039,0.019537353515625
22193,0.0201416015625
22347,0.019940185546875
22502,0.0193359375
22655,0.0201416015625
22810,0.0201416015625
22963,0.0201416015625
23116,0.01893310546875
23272,0.026385498046875
23429,0.020343017578125
23583,0.019940185546875
23737,0.020343017578125
23893,0.020343017578125
24047,0.01893310546875
24203,0.01973876953125
24358,0.020343017578125
24510,0.020947265625
24664,0.019940185546875
24818,0.0193359375
24976,0.0201416015625
25129,0.019940185546875
25284,0.020343017578125
25440,0.020947265625
25595,0.02054443359375
25752,0.021148681640625
25905,0.01973876953125
26062,0.020947265625
26216,0.02054443359375
26369,0.020745849609375
26524,0.020343017578125
26680,0.020947265625
26833,0.020947265625
26987,0.02054443359375
27143,0.021551513671875
27296,0.019940185546875
27451,0.020745849609375
27608,0.020947265625
27762,0.020745849609375
27913,0.0201416015625
28066,0.02135009765625
28219,0.020745849609375
28376,0.021148681640625
28531,0.020343017578125
28686,0.020947265625
28840,0.02054443359375
28996,0.020745849609375
29150,0.0201416015625
29305,0.020745849609375
29463,0.021148681640625
29617,0.020343017578125
29774,0.021551513671875
29929,0.020947265625
30085,0.020745849609375
30241,0.021148681640625
30397,0.020947265625
30551,0.02135009765625
30705,0.021551513671875
30859,0.02215576171875
31016,0.02054443359375
31169,0.020745849609375
31325,0.02215576171875
31481,0.020745849609375
31637,0.02376708984375
31792,0.021551513671875
31946,0.021551513671875
32103,0.0201416015625
32257,0.021551513671875
32411,0.020745849609375
32565,0.021148681640625
32718,0.020947265625
32873,0.0217529296875
33030,0.021148681640625
33184,0.021148681640625
33339,0.02135009765625
33495,0.021148681640625
33650,0.021551513671875
33806,0.02135009765625
33961,0.02135009765625
34115,0.02135009765625
34275,0.02135009765625
34429,0.020745849609375
34584,0.0265869140625
34739,0.021551513671875
34890,0.020947265625
35047,0.020947265625
35202,0.020947265625
35357,0.021551513671875
35511,0.02054443359375
35665,0.021551513671875
35819,0.021148681640625
35974,0.02135009765625
36129,0.020947265625
36284,0.020343017578125
36439,0.02779541015625
36591,0.021551513671875
36744,0.021148681640625
36897,0.020745849609375
37054,0.0201416015625
37207,0.021551513671875
37359,0.02135009765625
37515,0.020745849609375
37669,0.021148681640625
37824,0.0217529296875
37978,0.021551513671875
38131,0.02135009765625
38286,0.021551513671875
38441,0.021148681640625
38599,0.020947265625
38753,0.0217529296875
38907,0.0217529296875
39063,0.02135009765625
39216,0.02135009765625
39369,0.0217529296875
39523,0.0217529296875
39676,0.020947265625
39832,0.02135009765625
39985,0.021148681640625
40142,0.02135009765625
40296,0.02054443359375
40454,0.0217529296875
40607,0.020745849609375
40763,0.021148681640625
40920,0.021551513671875
41074,0.0217529296875
41229,0.021148681640625
41384,0.0217529296875
41538,0.0217529296875
41691,0.021551513671875
41847,0.020343017578125
42002,0.021954345703125
42157,0.022357177734375
42311,0.021148681640625
42465,0.020745849609375
42620,0.02135009765625
42774,0.022357177734375
42927,0.021148681640625
43082,0.02135009765625
43238,0.02215576171875
