timems,voltage
54,0.018731689453125
207,0.017724609375
359,0.01732177734375
514,0.01651611328125
669,0.01732177734375
823,0.0169189453125
978,0.016717529296875
1135,0.0169189453125
1290,0.017120361328125
1448,0.01732177734375
1603,0.017120361328125
1760,0.01732177734375
1913,0.017523193359375
2065,0.017926025390625
2219,0.017926025390625
2372,0.017926025390625
2527,0.018731689453125
2680,0.01812744140625
2835,0.018731689453125
2991,0.01812744140625
3145,0.019134521484375
3302,0.01893310546875
3456,0.018731689453125
3610,0.0193359375
3765,0.019537353515625
3921,0.01973876953125
4076,0.01973876953125
4231,0.019940185546875
4388,0.020745849609375
4542,0.01973876953125
4697,0.020947265625
4853,0.020947265625
5006,0.0201416015625
5161,0.02054443359375
5315,0.021148681640625
5470,0.020745849609375
5624,0.02054443359375
5776,0.0217529296875
5931,0.0217529296875
6086,0.02135009765625
6240,0.020343017578125
6395,0.021551513671875
6550,0.02215576171875
6705,0.0217529296875
6862,0.021551513671875
7014,0.022357177734375
7169,0.021551513671875
7326,0.02698974609375
7480,0.021954345703125
7634,0.02255859375
7791,0.021148681640625
7943,0.02215576171875
8096,0.022357177734375
8255,0.02255859375
8410,0.02255859375
8563,0.02900390625
8718,0.0233642578125
8871,0.02296142578125
9023,0.021954345703125
9177,0.023565673828125
9333,0.023968505859375
9489,0.0233642578125
9642,0.023565673828125
9797,0.02296142578125
9951,0.0233642578125
10107,0.02296142578125
10261,0.02376708984375
10415,0.02457275390625
10568,0.023565673828125
10723,0.023162841796875
10878,0.023565673828125
11031,0.023968505859375
11182,0.023162841796875
11337,0.02296142578125
11489,0.023162841796875
11647,0.02457275390625
11801,0.02376708984375
11958,0.023565673828125
12113,0.024371337890625
12269,0.024169921875
12422,0.02376708984375
12578,0.02376708984375
12733,0.02457275390625
12888,0.02376708984375
13044,0.02457275390625
13199,0.02457275390625
13351,0.023968505859375
13505,0.023565673828125
13659,0.025177001953125
13815,0.02457275390625
13970,0.024169921875
14126,0.024371337890625
14281,0.024774169921875
14436,0.023968505859375
14592,0.0249755859375
14745,0.025177001953125
14900,0.025579833984375
15055,0.024774169921875
15209,0.025177001953125
15361,0.025177001953125
15517,0.025177001953125
15675,0.02457275390625
15828,0.0249755859375
15984,0.0249755859375
16141,0.0249755859375
16295,0.02537841796875
16450,0.025579833984375
16602,0.02537841796875
16757,0.0249755859375
16914,0.025579833984375
17071,0.02537841796875
17223,0.02537841796875
17378,0.025982666015625
17534,0.02618408203125
17685,0.025579833984375
17840,0.024774169921875
17993,0.02537841796875
18148,0.02578125
18304,0.02537841796875
18456,0.02578125
18612,0.025982666015625
18767,0.02537841796875
18920,0.025177001953125
19077,0.02578125
19231,0.0265869140625
19386,0.02537841796875
19540,0.025579833984375
19695,0.026385498046875
19852,0.024774169921875
20005,0.02698974609375
20161,0.025982666015625
20318,0.025982666015625
20473,0.025579833984375
20629,0.025579833984375
20784,0.02578125
20938,0.02537841796875
21092,0.02537841796875
21247,0.025982666015625
21400,0.025579833984375
21555,0.026385498046875
21711,0.0265869140625
21866,0.026385498046875
22020,0.02618408203125
22176,0.02618408203125
22331,0.026788330078125
22485,0.025982666015625
22642,0.025982666015625
22800,0.026385498046875
22953,0.02618408203125
23110,0.0265869140625
23267,0.025982666015625
23422,0.02618408203125
23577,0.027392578125
23731,0.02618408203125
23887,0.02578125
24042,0.026385498046875
24196,0.02698974609375
24351,0.025982666015625
24508,0.026788330078125
24660,0.026788330078125
24816,0.0265869140625
24972,0.02618408203125
25128,0.02698974609375
25282,0.0265869140625
25437,0.026385498046875
25590,0.026788330078125
25745,0.02698974609375
25900,0.0265869140625
26053,0.027191162109375
26211,0.0265869140625
26365,0.02618408203125
26518,0.026788330078125
26674,0.026788330078125
26829,0.02698974609375
26984,0.025982666015625
27138,0.026385498046875
27295,0.027593994140625
