timems,voltage
55,0.00201416015625
211,0.00201416015625
370,0.00201416015625
520,0.002215576171875
673,0.002215576171875
826,0.002215576171875
983,0.0024169921875
1137,0.0024169921875
1291,0.002215576171875
1444,0.00281982421875
1597,0.0024169921875
1751,0.0024169921875
1905,0.00281982421875
2059,0.002618408203125
2217,0.00281982421875
2370,0.003021240234375
2522,0.003021240234375
2677,0.0056396484375
2832,0.00322265625
2985,0.00322265625
3138,0.003021240234375
3293,0.003424072265625
3448,0.004229736328125
3602,0.003826904296875
3755,0.0040283203125
3909,0.004229736328125
4066,0.004431152343749999
4217,0.004229736328125
4372,0.004431152343749999
4528,0.004431152343749999
4685,0.004431152343749999
4838,0.004431152343749999
4992,0.005438232421875
5148,0.00523681640625
5301,0.005438232421875
5455,0.00523681640625
5610,0.005841064453124999
5766,0.005438232421875
5920,0.006243896484375
6074,0.0056396484375
6232,0.00604248046875
6401,0.00523681640625
6553,0.005841064453124999
6705,0.00604248046875
6860,0.006243896484375
7015,0.006243896484375
7168,0.0064453125
7326,0.006646728515625
7483,0.009466552734375
7636,0.006646728515625
7793,0.007049560546875
7948,0.0072509765625
8100,0.006848144531249999
8255,0.0072509765625
8410,0.008862304687499998
8564,0.007452392578125
8720,0.007049560546875
8874,0.007049560546875
9028,0.00765380859375
9183,0.007049560546875
9339,0.007855224609374999
9492,0.007452392578125
9648,0.00765380859375
9801,0.0072509765625
9956,0.007855224609374999
10112,0.00765380859375
10266,0.00765380859375
10420,0.009869384765624998
10575,0.007855224609374999
10731,0.008056640625
10884,0.008258056640624998
11039,0.00765380859375
11194,0.00845947265625
11348,0.008862304687499998
11504,0.00845947265625
11658,0.008056640625
11813,0.008660888671875
11969,0.008660888671875
12124,0.008258056640624998
12279,0.009063720703125
12434,0.008862304687499998
12587,0.00845947265625
12742,0.009063720703125
12898,0.008862304687499998
13052,0.008056640625
13206,0.008862304687499998
13362,0.009265136718749998
13515,0.009466552734375
13670,0.008862304687499998
13824,0.009265136718749998
13978,0.009265136718749998
14132,0.009466552734375
14287,0.009265136718749998
14440,0.009265136718749998
14595,0.009667968749999998
14747,0.008862304687499998
14903,0.009063720703125
15059,0.009667968749999998
15216,0.01007080078125
15369,0.009466552734375
15522,0.009667968749999998
15680,0.009869384765624998
15834,0.009869384765624998
15990,0.009466552734375
16145,0.009667968749999998
16297,0.01248779296875
16452,0.009063720703125
16607,0.009869384765624998
16761,0.010675048828125
16915,0.009667968749999998
17073,0.01007080078125
17225,0.0104736328125
17381,0.01007080078125
17536,0.010272216796875
