timems,voltage
433,0.003826904296875
616,0.002618408203125
813,0.002618408203125
1016,0.002215576171875
1216,0.0024169921875
1418,0.002215576171875
1603,0.00201416015625
1813,0.002215576171875
2012,0.00201416015625
2214,0.00201416015625
2414,0.0024169921875
2606,0.0024169921875
2797,0.003021240234375
2984,0.003021240234375
3188,0.002618408203125
3383,0.00281982421875
3624,0.00281982421875
3820,0.0072509765625
4006,0.00281982421875
4215,0.00281982421875
4409,0.003424072265625
4640,0.00322265625
4833,0.00322265625
5016,0.00322265625
5214,0.008056640625
5402,0.00362548828125
5609,0.003424072265625
5794,0.00281982421875
5995,0.003424072265625
6194,0.003424072265625
6397,0.00362548828125
6603,0.00362548828125
6798,0.00362548828125
7003,0.003826904296875
7196,0.003826904296875
7396,0.0040283203125
7599,0.004833984374999999
7790,0.0040283203125
7986,0.004229736328125
8179,0.0040283203125
8380,0.004431152343749999
8583,0.0040283203125
8788,0.003826904296875
8992,0.004229736328125
9192,0.004229736328125
9399,0.0040283203125
9584,0.004431152343749999
9780,0.004632568359374999
9972,0.004632568359374999
10185,0.004632568359374999
10384,0.004632568359374999
10593,0.004431152343749999
10785,0.004632568359374999
10980,0.00523681640625
11182,0.004632568359374999
11378,0.0056396484375
11614,0.004833984374999999
11808,0.00604248046875
12005,0.0064453125
12215,0.005438232421875
12419,0.004833984374999999
12625,0.005035400390625
12819,0.005035400390625
13009,0.0056396484375
13212,0.004431152343749999
13409,0.005438232421875
13636,0.005841064453124999
13828,0.005438232421875
14020,0.0056396484375
14230,0.005438232421875
14429,0.005438232421875
14636,0.005438232421875
14822,0.00523681640625
15015,0.004833984374999999
15210,0.00604248046875
15410,0.0056396484375
15616,0.005438232421875
15803,0.0056396484375
16005,0.0056396484375
16197,0.005841064453124999
16399,0.005841064453124999
16604,0.006243896484375
16796,0.005841064453124999
17000,0.00604248046875
17196,0.00604248046875
17396,0.00604248046875
17592,0.00604248046875
17788,0.00523681640625
17990,0.005841064453124999
18190,0.005841064453124999
18408,0.005841064453124999
18616,0.00604248046875
18816,0.00604248046875
19009,0.00604248046875
19203,0.005841064453124999
19409,0.006646728515625
19603,0.00604248046875
19803,0.006243896484375
20000,0.00604248046875
20203,0.006243896484375
20400,0.0064453125
20609,0.006848144531249999
20810,0.006646728515625
21002,0.0064453125
21205,0.0064453125
21408,0.006243896484375
21625,0.006848144531249999
21830,0.0064453125
22027,0.006243896484375
22230,0.0064453125
22434,0.006646728515625
22636,0.0064453125
22838,0.006848144531249999
23030,0.006646728515625
23230,0.0064453125
23431,0.006848144531249999
23640,0.0056396484375
23833,0.006848144531249999
24029,0.006848144531249999
24233,0.006646728515625
24430,0.007049560546875
24652,0.006646728515625
24838,0.006646728515625
25029,0.006646728515625
25233,0.0064453125
25428,0.006848144531249999
25633,0.006848144531249999
25829,0.006646728515625
26026,0.0072509765625
26229,0.006646728515625
26430,0.006646728515625
26638,0.006848144531249999
26830,0.006646728515625
27035,0.007049560546875
27233,0.006646728515625
27436,0.0072509765625
27653,0.006848144531249999
27840,0.006646728515625
28050,0.007049560546875
28250,0.006646728515625
28443,0.005841064453124999
28635,0.006646728515625
28829,0.007452392578125
29033,0.007049560546875
29225,0.005841064453124999
29439,0.007452392578125
29633,0.007855224609374999
29833,0.008056640625
30031,0.0072509765625
30228,0.0064453125
30436,0.0072509765625
30626,0.006646728515625
30829,0.006646728515625
31030,0.007452392578125
31229,0.005841064453124999
31432,0.0072509765625
31636,0.007049560546875
31833,0.006646728515625
32036,0.007049560546875
32241,0.008258056640624998
32453,0.006848144531249999
32642,0.00765380859375
32844,0.007049560546875
33044,0.007452392578125
33249,0.0072509765625
33450,0.007049560546875
33646,0.0072509765625
33836,0.006848144531249999
34029,0.00765380859375
34232,0.007049560546875
34425,0.006848144531249999
34654,0.007452392578125
34834,0.006848144531249999
35023,0.007452392578125
35232,0.007049560546875
35422,0.007049560546875
35636,0.0072509765625
35834,0.007855224609374999
36038,0.008056640625
36252,0.007452392578125
36446,0.0072509765625
36649,0.006848144531249999
36843,0.0072509765625
37053,0.0072509765625
37255,0.007452392578125
37450,0.007049560546875
37646,0.007452392578125
37836,0.0072509765625
38043,0.006646728515625
38242,0.0072509765625
38443,0.007049560546875
38642,0.0072509765625
38839,0.007049560546875
39049,0.0072509765625
39242,0.007452392578125
39449,0.007855224609374999
39652,0.0072509765625
39840,0.0072509765625
40051,0.007452392578125
40246,0.0072509765625
40450,0.00765380859375
40633,0.0072509765625
40824,0.007452392578125
41019,0.0064453125
41220,0.007855224609374999
41506,0.0072509765625
41692,0.0072509765625
41886,0.0072509765625
42082,0.0072509765625
42276,0.007452392578125
42483,0.0072509765625
42749,0.0072509765625
42930,0.00765380859375
43114,0.007452392578125
43303,0.00604248046875
43503,0.007452392578125
43685,0.00765380859375
43879,0.0072509765625
44076,0.00765380859375
44277,0.007452392578125
44479,0.00765380859375
44676,0.006243896484375
44866,0.007855224609374999
45051,0.007855224609374999
45246,0.0072509765625
45442,0.007855224609374999
45670,0.007452392578125
45864,0.007855224609374999
46054,0.007452392578125
46255,0.0072509765625
46447,0.0072509765625
46649,0.0072509765625
46841,0.007452392578125
47049,0.007452392578125
47249,0.006848144531249999
47447,0.007452392578125
47653,0.007855224609374999
47842,0.007855224609374999
48049,0.007855224609374999
48265,0.0072509765625
48461,0.007452392578125
48653,0.007049560546875
48843,0.007452392578125
49032,0.007452392578125
49220,0.012890625
49405,0.00765380859375
49592,0.00765380859375
49784,0.007452392578125
49976,0.007452392578125
50160,0.00765380859375
50349,0.007452392578125
50539,0.007452392578125
50726,0.00765380859375
50916,0.007049560546875
51109,0.0072509765625
51297,0.012286376953125
51483,0.0072509765625
51675,0.0072509765625
51866,0.00765380859375
52053,0.007855224609374999
52245,0.007049560546875
52434,0.0072509765625
52625,0.0072509765625
52816,0.011883544921875
53010,0.007452392578125
53199,0.007452392578125
53393,0.0072509765625
53582,0.0072509765625
53773,0.007452392578125
53966,0.007452392578125
54153,0.0072509765625
54343,0.007049560546875
54533,0.008258056640624998
54726,0.0072509765625
54916,0.007855224609374999
55106,0.0072509765625
55294,0.0072509765625
55486,0.008258056640624998
55677,0.0072509765625
55866,0.007855224609374999
